plot_id,census_tree_id,census_stem_id,census_species,census_x_rot_m,census_y_rot_m,census_dbh_m,t2t_matches,t2t_tree_id,rct_matches,rct_tile,rct_tree_id,t2t_tree_id_best,t2t_dbh_best,rct_tile_best,rct_tree_id_best,rct_dbh_best,,cstart,suitability
p10,412,412,Burkea africana,28.25851737,12.13277541,0.07,0,[],5,"['Tile_0_0', 'Tile_0_0', 'Tile_0_0', 'Tile_1_0', 'Tile_1_0']","[237, 241, 749, 9, 328]",,,1_0,328,0.07,,,
p10,413,413,Burkea africana,29.3091171,11.35255737,0.05,0,[],4,"['Tile_0_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0']","[747, 3, 9, 328]",,,1_0,328,0.07,,,
p10,435,435,Burkea africana,29.34222554,21.58211277,0.103,2,"['0035_T1', '0049_T1']",6,"['Tile_0_1', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0']","[286, 29, 43, 60, 349, 366]",0035_T1,0.089,1_0,349,0.134,,2,good
p10,424,424,Burkea africana,32.67510771,6.054434377,0.193,2,"['0036_T2', '0022_T0']",7,"['Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0']","[40, 51, 354, 355, 358, 364, 424]",0036_T2,0.187,1_0,354,0.147,,,
p10,418,418,Burkea africana,28.16680696,7.446456045,0.101,0,[],9,"['Tile_0_0', 'Tile_0_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0']","[237, 241, 49, 51, 354, 356, 358, 361, 364]",,,1_0,358,0.134,,,
p10,421,422,Burkea africana,27.4323659,5.845488735,0.139,1,['0036_T2'],8,"['Tile_0_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0']","[241, 40, 49, 354, 356, 358, 361, 364]",,,1_0,358,0.134,,,
p10,414,414,Terminalia brachystemma,29.63916018,11.20739688,0.096,0,[],7,"['Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0']","[9, 28, 42, 51, 58, 328, 364]",,,1_0,364,0.122,,3,good
p10,431,432,Terminalia sericea,32.14491408,17.18014311,0.112,2,"['0036_T6', '0035_T1']",11,"['Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0']","[28, 29, 42, 43, 52, 58, 65, 328, 349, 366, 400]",,,1_0,366,0.135,,,
p10,439,441,Terminalia brachystemma,34.6885372,17.72784869,0.112,2,"['0036_T6', '0050_T0']",9,"['Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0']","[42, 43, 52, 58, 65, 82, 349, 366, 400]",0050_T0,0.133,1_0,400,0.109,,,
p10,461,462,Pseudolachnostylis maprouneifolia var. dekindtii,44.23312403,18.01115462,0.079,1,['0037_T1'],4,"['Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0']","[111, 444, 481, 503]",,,1_0,481,0.105,,4,good
p10,521,521,Terminalia brachystemma,50.01761042,18.89383078,0.058,1,['0037_T1'],3,"['Tile_1_0', 'Tile_1_0', 'Tile_1_0']","[111, 160, 503]",0037_T1,0.062,1_0,503,0.064,,,
p10,461,461,Pseudolachnostylis maprouneifolia var. dekindtii,44.29879336,18.21557462,0.055,1,['0037_T1'],2,"['Tile_1_0', 'Tile_1_0']","[111, 503]",,,1_0,503,0.064,,,
p10,524,524,Combretum hereroense,50.25093199,20.45765975,0.061,0,[],2,"['Tile_1_0', 'Tile_1_0']","[160, 503]",,,1_0,503,0.064,,,
p10,519,519,Combretum hereroense,55.4347433,14.05702695,0.059,0,[],8,"['Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0']","[142, 150, 157, 170, 203, 586, 605, 608]",,,1_0,605,0.052,,,
p10,530,530,Burkea africana,59.83945857,16.14950955,0.056,0,[],8,"['Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0']","[170, 181, 228, 586, 590, 605, 608, 673]",,,1_0,673,0.06,,,
p10,517,517,Combretum hereroense,60.48050842,14.81012347,0.056,0,[],7,"['Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0']","[181, 203, 228, 586, 605, 608, 673]",,,1_0,673,0.06,,,
p10,514,514,Combretum indet,67.45305065,17.89112247,0.054,0,[],6,"['Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0']","[239, 247, 263, 673, 750, 768]",,,1_0,750,0.063,,,
p10,513,513,Combretum hereroense,70.24377024,18.18774374,0.05,0,[],3,"['Tile_1_0', 'Tile_1_0', 'Tile_1_0']","[239, 750, 768]",,,1_0,750,0.063,,,
p10,489,489,Combretum collinum,68.22905106,22.72793169,0.051,0,[],1,['Tile_1_0'],[750],,,1_0,750,0.063,,,
p10,426,426,Terminalia brachystemma,33.72578567,8.167743591,0.059,0,[],9,"['Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0']","[49, 76, 84, 356, 361, 385, 397, 413, 807]",,,1_0,807,0.048,,,
p10,424,425,Burkea africana,32.81075787,6.149297624,0.066,0,[],8,"['Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_0']","[49, 76, 356, 361, 385, 397, 413, 807]",,,1_0,807,0.048,,,
p10,237,237,Julbernardia paniculata,28.19928275,58.19524268,0.076,1,['0092_T1'],1,['Tile_1_1'],[13],0092_T1,0.085,1_1,13,0.095,,,
p10,161,161,Julbernardia paniculata,27.3996104,72.59360801,0.155,2,"['0122_T2', '0122_T1']",3,"['Tile_1_1', 'Tile_1_1', 'Tile_1_2']","[14, 260, 291]",0122_T2,0.165,1_1,14,0.187,,,
p10,164,164,Julbernardia paniculata,23.56857922,70.12457983,0.153,2,"['0122_T2', '0122_T1']",1,['Tile_1_1'],[14],0122_T2,0.165,1_1,14,0.187,,,
p10,346,346,Terminalia brachystemma,27.75463076,37.57837618,0.063,0,[],1,['Tile_1_1'],[19],,,1_1,19,0.082,,,
p10,347,347,Terminalia brachystemma,27.31745287,37.75550746,0.07,0,[],1,['Tile_1_1'],[19],,,1_1,19,0.082,,,
p10,258,258,Julbernardia paniculata,31.70213937,66.00793079,0.172,2,"['0108_T5', '0108_T4']",6,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[21, 25, 29, 33, 34, 257]",0108_T5,0.215,1_1,21,0.166,,,
p10,261,262,Julbernardia paniculata,34.88161352,64.66709369,0.127,3,"['0108_T3', '0108_T4', '0108_T2']",4,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[21, 25, 44, 257]",0108_T3,0.083,1_1,25,0.118,,,
p10,256,256,Julbernardia paniculata,32.01991627,59.56595766,0.085,4,"['0093_T4', '0092_T1', '0108_T3', '0092_T0']",2,"['Tile_1_1', 'Tile_1_1']","[13, 25]",0108_T3,0.083,1_1,25,0.118,,,
p10,257,257,Terminalia brachystemma,34.11253967,60.36959146,0.088,2,"['0093_T4', '0108_T3']",1,['Tile_1_1'],[25],0108_T3,0.083,1_1,25,0.118,,,
p10,263,263,Julbernardia paniculata,36.11365604,64.01007677,0.084,1,['0108_T3'],1,['Tile_1_1'],[25],0108_T3,0.083,1_1,25,0.118,,2,
p10,261,261,Julbernardia paniculata,34.47035156,64.69648072,0.205,3,"['0108_T5', '0108_T4', '0108_T2']",9,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[21, 25, 29, 33, 34, 40, 44, 257, 278]",0108_T5,0.215,1_1,29,0.208,,,
p10,260,260,Julbernardia paniculata,33.4577775,65.83871265,0.214,2,"['0108_T5', '0108_T4']",7,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[21, 25, 29, 33, 34, 40, 257]",0108_T5,0.215,1_1,29,0.208,,,
p10,343,344,Julbernardia paniculata,32.43651348,33.17099892,0.3,0,[],2,"['Tile_1_1', 'Tile_1_1']","[31, 268]",,,1_1,31,0.303,,4.8,good
p10,158,158,Brachystegia spiciformis,34.3391537,69.49598977,0.191,3,"['0108_T5', '0108_T4', '0108_T2']",6,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[21, 29, 34, 44, 257, 260]",0108_T4,0.133,1_1,34,0.195,,,
p10,342,342,Terminalia sericea,34.75101702,27.78996061,0.084,0,[],2,"['Tile_1_0', 'Tile_1_1']","[60, 36]",,,1_1,36,0.1,,,
p10,340,340,Burkea africana,35.31956485,29.17908024,0.097,0,[],1,['Tile_1_1'],[36],,,1_1,36,0.1,,2.5,
p10,253,254,Julbernardia paniculata,36.23610575,55.20887765,0.3,2,"['0093_T2', '0093_T0']",2,"['Tile_1_1', 'Tile_1_1']","[38, 270]",0093_T0,0.314,1_1,38,0.322,,3.2,good
p10,157,157,Erythrophleum africanum,36.54586976,71.96437066,0.112,2,"['0108_T4', '0108_T2']",1,['Tile_1_1'],[44],0108_T4,0.133,1_1,44,0.147,,2.5,good
p10,265,265,Julbernardia paniculata,38.52589358,62.41282599,0.367,3,"['0108_T5', '0108_T1', '0108_T0']",5,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[29, 33, 40, 47, 278]",0108_T1,0.391,1_1,47,0.355,,4.5,good
p10,456,456,Pseudolachnostylis maprouneifolia var. dekindtii,40.39880948,21.92758564,0.083,2,"['0036_T6', '0051_T1']",4,"['Tile_1_0', 'Tile_1_0', 'Tile_1_0', 'Tile_1_1']","[82, 111, 400, 51]",0051_T1,0.099,1_1,51,0.1,,,
p10,454,454,Combretum zeyheri,40.13012423,22.5911429,0.084,2,"['0036_T6', '0051_T1']",3,"['Tile_1_0', 'Tile_1_0', 'Tile_1_1']","[82, 400, 51]",0051_T1,0.099,1_1,51,0.1,,,
p10,455,455,Burkea africana,37.91831885,23.62454357,0.098,3,"['0036_T6', '0051_T1', '0050_T0']",3,"['Tile_1_0', 'Tile_1_0', 'Tile_1_1']","[82, 400, 51]",0051_T1,0.099,1_1,51,0.1,,,
p10,459,459,Burkea africana,42.22365061,24.83661552,0.078,1,['0051_T1'],4,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[36, 51, 68, 295]",0051_T1,0.099,1_1,51,0.1,,,
p10,277,277,Julbernardia paniculata,45.73840234,57.18026282,0.236,1,['0094_T0'],1,['Tile_1_1'],[75],0094_T0,0.242,1_1,75,0.245,,3,good
p10,137,138,Julbernardia paniculata,49.20004378,74.48862896,0.174,1,['0124_T0'],6,"['Tile_1_1', 'Tile_1_1', 'Tile_1_2', 'Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[85, 313, 89, 100, 105, 116]",0124_T0,0.254,1_1,85,0.198,,4,good
p10,277,278,Julbernardia paniculata,45.98895426,56.90947926,0.201,2,"['0094_T1', '0094_T0']",2,"['Tile_1_1', 'Tile_1_1']","[75, 87]",0094_T1,0.115,1_1,87,0.111,,,
p10,280,280,Terminalia brachystemma,48.27161216,56.05094975,0.101,1,['0094_T1'],1,['Tile_1_1'],[87],0094_T1,0.115,1_1,87,0.111,,,
p10,322,323,Brachystegia spiciformis,56.52584735,41.40683484,0.11,2,"['0080_T1', '0081_T2']",3,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[101, 142, 371]",0080_T1,0.11,1_1,101,0.128,,,
p10,329,330,Burkea africana,51.24492343,35.0488208,0.519,1,['0066_T0'],2,"['Tile_1_1', 'Tile_1_1']","[110, 333]",0066_T0,0.475,1_1,110,0.526,,7,good
p10,130,130,Combretum zeyheri,57.2074641,70.5122965,0.053,0,[],1,['Tile_1_1'],[112],,,1_1,112,0.065,,,
p10,271,271,Burkea africana,53.41447424,68.98398766,0.066,0,[],1,['Tile_1_1'],[112],,,1_1,112,0.065,,,
p10,273,273,Burkea africana,54.38200221,63.46820216,0.057,0,[],1,['Tile_1_1'],[112],,,1_1,112,0.065,,,
p10,548,548,Combretum collinum,56.91714313,69.85221035,0.054,0,[],1,['Tile_1_1'],[112],,,1_1,112,0.065,,,
p10,314,314,Combretum zeyheri,52.07932244,26.81922311,0.075,0,[],1,['Tile_1_1'],[114],,,1_1,114,0.111,,,
p10,326,326,Guibourtia coleosperma,54.01489463,34.88493202,0.074,0,[],1,['Tile_1_1'],[114],,,1_1,114,0.111,,,
p10,272,272,Burkea africana,54.03815295,64.27086503,0.089,0,[],3,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[112, 124, 129]",,,1_1,124,0.108,,,
p10,274,274,Burkea africana,55.10430224,63.40200044,0.073,0,[],1,['Tile_1_1'],[124],,,1_1,124,0.108,,,
p10,127,127,Burkea africana,60.4821354,74.99549044,0.075,0,[],6,"['Tile_1_1', 'Tile_1_1', 'Tile_1_2', 'Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[148, 159, 144, 161, 174, 559]",,,1_1,148,0.102,,,
p10,289,289,Terminalia brachystemma,61.76575947,64.78369778,0.087,0,[],9,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[129, 139, 145, 151, 177, 178, 427, 428, 429]",,,1_1,151,0.091,,,
p10,285,285,Burkea africana,65.9524837,57.12182855,0.079,0,[],2,"['Tile_1_1', 'Tile_1_1']","[145, 175]",,,1_1,175,0.086,,,
p10,286,286,Burkea africana,66.54525103,59.53046445,0.063,0,[],1,['Tile_1_1'],[175],,,1_1,175,0.086,,,
p10,307,307,Burkea africana,69.25820719,59.69161302,0.059,0,[],1,['Tile_1_1'],[175],,,1_1,175,0.086,,,
p10,129,129,Terminalia brachystemma,61.50326989,70.91048317,0.062,0,[],2,"['Tile_1_1', 'Tile_1_1']","[177, 428]",,,1_1,177,0.064,,,
p10,292,292,Terminalia brachystemma,67.95643415,69.71747393,0.058,0,[],2,"['Tile_1_1', 'Tile_1_1']","[177, 206]",,,1_1,177,0.064,,,
p10,293,293,Burkea africana,65.22182663,67.65397649,0.058,0,[],1,['Tile_1_1'],[177],,,1_1,177,0.064,,,
p10,294,294,Burkea africana,64.45290922,69.14352877,0.055,0,[],1,['Tile_1_1'],[177],,,1_1,177,0.064,,,
p10,607,607,Burkea africana,65.44473489,67.5407868,0.051,0,[],1,['Tile_1_1'],[177],,,1_1,177,0.064,,,
p10,295,295,Burkea africana,66.53508803,67.11273302,0.088,0,[],10,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[151, 159, 177, 178, 186, 206, 427, 428, 429, 440]",,,1_1,178,0.09,,,
p10,296,296,Burkea africana,66.20678832,67.82674934,0.073,0,[],10,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[151, 159, 177, 178, 186, 206, 427, 428, 429, 440]",,,1_1,178,0.09,,,
p10,297,297,Burkea africana,66.19386947,69.34738509,0.076,0,[],10,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[151, 159, 177, 178, 186, 206, 427, 428, 429, 440]",,,1_1,178,0.09,,,
p10,298,298,Terminalia brachystemma,71.66032866,67.41274716,0.052,0,[],1,['Tile_1_1'],[206],,,1_1,206,0.065,,,
p10,304,305,Burkea africana,72.37185557,52.3593014,0.139,3,"['0097_T1', '0081_T1', '0097_T0']",2,"['Tile_1_1', 'Tile_2_1']","[229, 5]",0097_T1,0.2,1_1,229,0.192,,2,good
p10,258,259,Julbernardia paniculata,31.69695619,66.03747964,0.146,3,"['0108_T5', '0108_T3', '0108_T4']",5,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[21, 25, 29, 34, 257]",0108_T4,0.133,1_1,257,0.134,,,
p10,148,148,Julbernardia paniculata,31.29456753,74.69820036,0.189,1,['0122_T2'],3,"['Tile_1_1', 'Tile_1_1', 'Tile_1_2']","[14, 260, 291]",0122_T2,0.165,1_1,260,0.215,,5,good
p10,343,343,Julbernardia paniculata,32.45637453,32.7683756,0.306,1,['0064_T0'],2,"['Tile_1_1', 'Tile_1_1']","[31, 268]",0064_T0,0.452,1_1,268,0.308,,4,good
p10,253,253,Julbernardia paniculata,36.62143614,54.74852942,0.181,1,['0093_T2'],1,['Tile_1_1'],[270],0093_T2,0.158,1_1,270,0.183,,5,good
p10,337,337,Julbernardia paniculata,34.39884199,40.2159806,0.226,2,"['0064_T1', '0078_T0']",2,"['Tile_1_1', 'Tile_1_1']","[41, 272]",0078_T0,0.21,1_1,272,0.191,,4,good
p10,458,458,Burkea africana,42.64443855,25.62111378,0.076,1,['0051_T1'],5,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[36, 48, 51, 68, 295]",0051_T1,0.099,1_1,295,0.082,,,
p10,137,137,Julbernardia paniculata,49.25534674,74.75214667,0.216,1,['0124_T0'],4,"['Tile_1_1', 'Tile_1_1', 'Tile_1_2', 'Tile_1_2']","[85, 313, 89, 116]",,,1_1,313,0.236,,3,good
p10,329,329,Burkea africana,51.13262108,35.68904591,0.38,1,['0066_T0'],2,"['Tile_1_1', 'Tile_1_1']","[110, 333]",,,1_1,333,0.369,,5,good
p10,322,322,Brachystegia spiciformis,56.99241227,41.64096552,0.144,2,"['0080_T1', '0081_T2']",3,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[101, 142, 371]",0081_T2,0.132,1_1,371,0.117,,3.6,
p10,123,123,Terminalia brachystemma,67.31105715,70.79213133,0.068,0,[],6,"['Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1', 'Tile_1_1']","[177, 178, 186, 427, 428, 440]",,,1_1,440,0.09,,,
p10,551,551,Burkea africana,20.42587234,89.19844398,0.058,0,[],2,"['Tile_0_2', 'Tile_1_2']","[256, 1]",,,1_2,1,0.077,,,
p10,85,85,Julbernardia paniculata,28.63070739,100.8817133,0.467,3,"['0167_T3', '0167_T1', '0152_T0']",2,"['Tile_1_2', 'Tile_1_2']","[2, 257]",0167_T1,0.437,1_2,2,0.458,,5.5,good
p10,145,145,Julbernardia paniculata,29.93479825,80.71373255,0.184,4,"['0138_T9', '0138_T6', '0137_T4', '0122_T0']",3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[14, 39, 273]",0137_T4,0.237,1_2,14,0.209,,4.8,good
p10,85,86,Julbernardia paniculata,28.40085692,99.87689054,0.323,4,"['0167_T3', '0167_T1', '0152_T0', '0167_T0']",4,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[2, 17, 257, 277]",0152_T0,0.355,1_2,17,0.22,,,
p10,81,82,Julbernardia paniculata,32.01235707,99.54588191,0.197,1,['0167_T0'],3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[17, 18, 277]",0167_T0,0.164,1_2,17,0.22,,,
p10,84,84,Julbernardia paniculata,31.37132285,101.4639734,0.24,2,"['0152_T0', '0167_T0']",2,"['Tile_1_2', 'Tile_1_2']","[17, 277]",0167_T0,0.164,1_2,17,0.22,,5.5,good
p10,76,76,Strychnos spinosa,35.87059386,85.65356357,0.065,0,[],1,['Tile_1_2'],[38],,,1_2,38,0.086,,,
p10,142,142,Strychnos spinosa,34.89596725,84.26428211,0.059,0,[],1,['Tile_1_2'],[38],,,1_2,38,0.086,,,
p10,144,144,Pericopsis angolensis,34.76630939,82.10947613,0.062,0,[],1,['Tile_1_2'],[38],,,1_2,38,0.086,,,
p10,73,73,Julbernardia paniculata,34.92018674,85.28379838,0.21,3,"['0138_T7', '0138_T9', '0138_T6']",4,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[39, 62, 308, 309]",0138_T6,0.196,1_2,39,0.21,,5,good
p10,155,155,Julbernardia paniculata,37.95428139,75.51104188,0.21,3,"['0123_T2', '0138_T5', '0123_T0']",5,"['Tile_1_1', 'Tile_1_2', 'Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[35, 52, 53, 331, 332]",0123_T2,0.15,1_2,52,0.233,,4.7,good
p10,152,153,Julbernardia paniculata,39.04815255,77.37811067,0.144,2,"['0123_T2', '0138_T5']",3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[53, 331, 332]",0123_T2,0.15,1_2,53,0.138,,5,good
p10,73,74,Julbernardia paniculata,35.45069326,85.73219868,0.143,3,"['0138_T7', '0138_T9', '0138_T6']",5,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[38, 39, 62, 308, 309]",0138_T9,0.12,1_2,62,0.123,,,
p10,141,141,Terminalia brachystemma,39.04823077,80.27163792,0.092,1,['0138_T5'],2,"['Tile_1_2', 'Tile_1_2']","[53, 62]",0138_T5,0.133,1_2,62,0.123,,1.7,
p10,87,87,Combretum collinum,40.16842462,97.0373042,0.078,0,[],2,"['Tile_1_2', 'Tile_1_2']","[66, 90]",,,1_2,66,0.105,,2,
p10,88,88,Terminalia brachystemma,46.80559978,95.08466348,0.053,0,[],1,['Tile_1_2'],[90],,,1_2,90,0.076,,,
p10,89,89,Terminalia brachystemma,46.6015088,88.14504196,0.065,0,[],1,['Tile_1_2'],[96],,,1_2,96,0.089,,,
p10,140,140,Combretum collinum,45.7251437,78.09245601,0.08,0,[],3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[89, 100, 105]",,,1_2,100,0.097,,,
p10,136,136,Terminalia brachystemma,50.32330198,76.76695971,0.066,0,[],1,['Tile_1_2'],[100],,,1_2,100,0.097,,,
p10,90,90,Burkea africana,49.16619319,100.7273666,0.055,0,[],3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[90, 107, 122]",,,1_2,107,0.066,,,
p10,91,91,Terminalia brachystemma,47.4270076,102.249777,0.059,0,[],3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[99, 107, 451]",,,1_2,107,0.066,,,
p10,92,92,Terminalia brachystemma,52.64286794,98.84980631,0.05,0,[],2,"['Tile_1_2', 'Tile_1_2']","[107, 122]",,,1_2,122,0.058,,,
p10,132,133,Diplorhynchus condylocarpon,57.43407813,79.63869481,0.105,1,['0140_T0'],3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[116, 127, 161]",0140_T0,0.061,1_2,127,0.068,,,
p10,127,545,Burkea africana,57.34583882,75.51138166,0.054,0,[],1,['Tile_1_2'],[144],,,1_2,144,0.041,,,
p10,615,615,Terminalia brachystemma,53.20560682,77.12025673,0.054,0,[],1,['Tile_1_2'],[144],,,1_2,144,0.041,,,
p10,93,93,Burkea africana,59.13829114,94.81130692,0.443,1,['0155_T0'],1,['Tile_1_2'],[148],0155_T0,0.432,1_2,148,0.596,,3,good
p10,132,132,Diplorhynchus condylocarpon,57.66215394,78.91725083,0.081,1,['0140_T0'],4,"['Tile_1_1', 'Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[148, 127, 144, 161]",,,1_2,161,0.091,,,
p10,95,96,Terminalia brachystemma,64.81312153,98.34490283,0.051,0,[],1,['Tile_1_2'],[207],,,1_2,207,0.075,,,
p10,566,566,Burkea africana,69.29130974,95.27240706,0.056,0,[],1,['Tile_1_2'],[207],,,1_2,207,0.075,,,
p10,567,567,Combretum collinum,69.55644029,97.34944962,0.056,1,['0172_T0'],1,['Tile_1_2'],[207],,,1_2,207,0.075,,,
p10,568,568,Combretum collinum,70.08000461,96.67983748,0.056,0,[],1,['Tile_1_2'],[207],,,1_2,207,0.075,,,
p10,113,113,Combretum zeyheri,69.71339764,86.61514179,0.068,0,[],3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[224, 226, 662]",,,1_2,224,0.062,,,
p10,604,604,Combretum collinum,72.80472634,84.61922426,0.062,0,[],3,"['Tile_1_2', 'Tile_1_2', 'Tile_2_2']","[224, 662, 160]",,,1_2,224,0.062,,,
p10,119,119,Terminalia brachystemma,74.64838476,80.47544293,0.061,0,[],2,"['Tile_1_2', 'Tile_1_2']","[224, 662]",,,1_2,224,0.062,,,
p10,605,605,Combretum collinum,73.5718378,80.24599433,0.06,0,[],2,"['Tile_1_2', 'Tile_1_2']","[224, 662]",,,1_2,224,0.062,,,
p10,102,102,Terminalia brachystemma,70.87128862,91.59000747,0.078,0,[],2,"['Tile_1_2', 'Tile_1_2']","[226, 685]",,,1_2,226,0.088,,,
p10,101,101,Terminalia brachystemma,70.48941369,92.03065646,0.07,0,[],1,['Tile_1_2'],[226],,,1_2,226,0.088,,,
p10,103,103,Terminalia brachystemma,73.16092001,93.00690129,0.062,0,[],1,['Tile_1_2'],[226],,,1_2,226,0.088,,,
p10,112,112,Combretum zeyheri,71.23927915,88.9133336,0.072,0,[],1,['Tile_1_2'],[226],,,1_2,226,0.088,,,
p10,120,120,Terminalia brachystemma,74.63110747,80.5739391,0.072,0,[],3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[224, 243, 662]",,,1_2,243,0.093,,,
p10,118,118,Fabaceae indet,73.89157709,82.47475335,0.4,1,['0142_T0'],1,['Tile_1_2'],[244],0142_T0,0.459,1_2,244,0.28,,,
p10,145,146,Julbernardia paniculata,29.93305488,80.14487672,0.212,2,"['0137_T4', '0122_T0']",3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[14, 273, 291]",0122_T0,0.234,1_2,273,0.244,,,
p10,161,162,Julbernardia paniculata,25.14137536,81.99482466,0.201,4,"['0137_T4', '0137_T1', '0137_T0', '0122_T0']",3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[15, 273, 274]",0137_T4,0.237,1_2,273,0.244,,4,good
p10,81,81,Julbernardia paniculata,31.63217857,98.81927038,0.21,1,['0167_T0'],3,"['Tile_1_2', 'Tile_1_2', 'Tile_1_2']","[17, 18, 277]",,,1_2,277,0.214,,4.5,good
p10,147,147,Julbernardia paniculata,31.25484542,75.50344701,0.18,2,"['0122_T2', '0122_T0']",4,"['Tile_1_1', 'Tile_1_1', 'Tile_1_2', 'Tile_1_2']","[14, 260, 273, 291]",0122_T0,0.234,1_2,291,0.175,,6.8,good
p10,77,77,Diplorhynchus condylocarpon,36.19038008,89.61843895,0.092,1,['0138_T9'],1,['Tile_1_2'],[308],0138_T9,0.12,1_2,308,0.138,,5,good
