country,date,plot_id,tile_coords,tree_id,theta,total_vv,total_hh,gnd_crown_gnd_vv,gnd_crown_gnd_hh,crown_ground_vv,crown_ground_hh,ground_crown_vv,ground_crown_hh,direct_crown_vv,direct_crown_hh,trunk_ground_vv,trunk_ground_hh,ground_trunk_vv,ground_trunk_hh,direct_ground_vv,direct_ground_hh,total_vh,total_hv,gnd_crown_gnd_vh,gnd_crown_gnd_hv,crown_ground_vh,crown_ground_hv,ground_crown_vh,ground_crown_hv,direct_crown_vh,direct_crown_hv,trunk_ground_vh,trunk_ground_hv,ground_trunk_vh,ground_trunk_hv,direct_ground_vh,direct_ground_hv,height,total_tree_vol_m3,total_tree_sa_m2,trunk_vol_m3,trunk_sa_m2,trunk_diameter,trunk_length,crown_vol_m3,crown_sa_m2,crown_radius,crown_thickness,cstart,leaf_density,census_species,wood_density,angle,rms_height,correlation_length,percent_sand,percent_clay,trunk_moisture,trunk_dry_density,branch_1_moisture,branch_1_dry_density,branch_1_length,branch_1_diameter,branch_1_density,branch_1_pdf,branch_2_moisture,branch_2_dry_density,branch_2_length,branch_2_diameter,branch_2_density,branch_2_pdf,branch_3_moisture,branch_3_dry_density,branch_3_length,branch_3_diameter,branch_3_density,branch_3_pdf,branch_4_moisture,branch_4_dry_density,branch_4_length,branch_4_diameter,branch_4_density,branch_4_pdf,branch_5_moisture,branch_5_dry_density,branch_5_length,branch_5_diameter,branch_5_density,branch_5_pdf,tree_sa_to_volume_ratio,trunk_to_tree_volume_ratio,canopy_to_tree_volume_ratio,order_0_to_tree_volume_ratio,order_0_sa_to_volume_ratio,order_1_to_tree_volume_ratio,order_1_sa_to_volume_ratio,order_2_to_tree_volume_ratio,order_2_sa_to_volume_ratio,order_3_to_tree_volume_ratio,order_3_sa_to_volume_ratio,order_4_to_tree_volume_ratio,order_4_sa_to_volume_ratio,order_5_to_tree_volume_ratio,order_5_sa_to_volume_ratio,frequency,canopy_density,soil_moisture,run
Angola,2024-02-26,P09,Tile_0_0,47,30.0,-10.44,-7.15,-28.77,-29.39,-20.08,-13.9,-20.08,-13.9,-13.8,-17.08,-19.87,-13.99,-19.87,-13.99,-21.48,-19.73,-14.78,-14.78,-32.76,-32.76,-19.71,-21.05,-21.05,-19.71,-19.12,-19.12,-30.44,-29.69,-29.69,-30.44,-162.52,-163.1,12.809,1.057,49.362,0.46,8.425,32.28,20.544,0.596,40.938,10.745,10.038,2.084,480.349,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,11.759,14.088,0.0089,17,0.5,0.76,5.477,5.855,0.0397,18,0.5,0.76,2.867,3.572,0.0656,14,0.5,0.76,1.767,1.991,0.0528,14,0.5,0.76,0.867,1.012,0.0193,14,46.717,0.436,0.564,0.436,18.305,0.358,39.895,0.144,92.452,0.051,155.758,0.011,262.512,0.001,446.982,0.43,0.0119,0.75,20
Angola,2024-02-26,P09,Tile_0_0,47,30.0,-11.11,-8.04,-37.15,-33.72,-24.12,-17.74,-24.12,-17.74,-13.09,-13.01,-21.28,-14.92,-21.28,-14.92,-22.57,-20.7,-21.36,-21.36,-46.11,-46.11,-27.5,-29.18,-29.18,-27.5,-23.73,-23.73,-45.33,-43.91,-43.91,-45.33,-163.16,-164.52,12.809,1.057,49.362,0.46,8.425,32.28,20.544,0.596,40.938,10.745,10.038,2.084,480.349,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,11.759,14.088,0.0089,17,0.5,0.76,5.477,5.855,0.0397,18,0.5,0.76,2.867,3.572,0.0656,14,0.5,0.76,1.767,1.991,0.0528,14,0.5,0.76,0.867,1.012,0.0193,14,46.717,0.436,0.564,0.436,18.305,0.358,39.895,0.144,92.452,0.051,155.758,0.011,262.512,0.001,446.982,1.2,0.0119,0.25,21
Angola,2024-02-26,P09,Tile_0_0,47,30.0,-10.14,-6.82,-32.68,-30.34,-21.89,-16.05,-21.89,-16.05,-13.09,-13.01,-19.04,-13.23,-19.04,-13.23,-20.34,-19.01,-20.43,-20.43,-42.19,-42.19,-25.81,-26.94,-26.94,-25.81,-23.73,-23.73,-43.09,-42.22,-42.22,-43.09,-161.48,-162.28,12.809,1.057,49.362,0.46,8.425,32.28,20.544,0.596,40.938,10.745,10.038,2.084,480.349,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,11.759,14.088,0.0089,17,0.5,0.76,5.477,5.855,0.0397,18,0.5,0.76,2.867,3.572,0.0656,14,0.5,0.76,1.767,1.991,0.0528,14,0.5,0.76,0.867,1.012,0.0193,14,46.717,0.436,0.564,0.436,18.305,0.358,39.895,0.144,92.452,0.051,155.758,0.011,262.512,0.001,446.982,1.2,0.0119,0.5,22
Angola,2024-02-26,P09,Tile_0_0,47,30.0,-9.64,-6.26,-30.79,-28.91,-20.94,-15.34,-20.94,-15.34,-13.09,-13.01,-18.09,-12.52,-18.09,-12.52,-19.39,-18.3,-19.97,-19.97,-40.52,-40.52,-25.1,-25.99,-25.99,-25.1,-23.73,-23.73,-42.14,-41.5,-41.5,-42.14,-160.76,-161.34,12.809,1.057,49.362,0.46,8.425,32.28,20.544,0.596,40.938,10.745,10.038,2.084,480.349,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,11.759,14.088,0.0089,17,0.5,0.76,5.477,5.855,0.0397,18,0.5,0.76,2.867,3.572,0.0656,14,0.5,0.76,1.767,1.991,0.0528,14,0.5,0.76,0.867,1.012,0.0193,14,46.717,0.436,0.564,0.436,18.305,0.358,39.895,0.144,92.452,0.051,155.758,0.011,262.512,0.001,446.982,1.2,0.0119,0.75,23
Angola,2024-02-26,P09,Tile_0_0,47,30.0,6.48,6.5,-99.63,-96.73,-53.89,-47.61,-53.89,-47.61,6.48,6.5,-61.98,-55.32,-61.98,-55.32,-47.02,-45.54,-3.04,-3.04,-107.71,-107.71,-57.39,-58.82,-58.82,-57.39,-3.04,-3.04,-99.76,-98.38,-98.38,-99.76,-187.8,-189.17,12.809,1.057,49.362,0.46,8.425,32.28,20.544,0.596,40.938,10.745,10.038,2.084,480.349,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,11.759,14.088,0.0089,17,0.5,0.76,5.477,5.855,0.0397,18,0.5,0.76,2.867,3.572,0.0656,14,0.5,0.76,1.767,1.991,0.0528,14,0.5,0.76,0.867,1.012,0.0193,14,46.717,0.436,0.564,0.436,18.305,0.358,39.895,0.144,92.452,0.051,155.758,0.011,262.512,0.001,446.982,5.4,0.0119,0.25,24
Angola,2024-02-26,P09,Tile_0_0,47,30.0,6.48,6.5,-95.25,-93.42,-51.7,-45.96,-51.7,-45.96,6.48,6.5,-59.79,-53.66,-59.79,-53.66,-44.83,-43.89,-3.04,-3.04,-103.87,-103.87,-55.73,-56.63,-56.63,-55.73,-3.04,-3.04,-97.57,-96.72,-96.72,-97.57,-186.15,-186.99,12.809,1.057,49.362,0.46,8.425,32.28,20.544,0.596,40.938,10.745,10.038,2.084,480.349,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,11.759,14.088,0.0089,17,0.5,0.76,5.477,5.855,0.0397,18,0.5,0.76,2.867,3.572,0.0656,14,0.5,0.76,1.767,1.991,0.0528,14,0.5,0.76,0.867,1.012,0.0193,14,46.717,0.436,0.564,0.436,18.305,0.358,39.895,0.144,92.452,0.051,155.758,0.011,262.512,0.001,446.982,5.4,0.0119,0.5,25
Angola,2024-02-26,P09,Tile_0_0,47,30.0,6.48,6.5,-93.34,-91.99,-50.74,-45.24,-50.74,-45.24,6.48,6.5,-58.83,-52.95,-58.83,-52.95,-43.88,-43.17,-3.04,-3.04,-102.2,-102.2,-55.01,-55.68,-55.68,-55.01,-3.04,-3.04,-96.62,-96.0,-96.0,-96.62,-185.43,-186.03,12.809,1.057,49.362,0.46,8.425,32.28,20.544,0.596,40.938,10.745,10.038,2.084,480.349,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,11.759,14.088,0.0089,17,0.5,0.76,5.477,5.855,0.0397,18,0.5,0.76,2.867,3.572,0.0656,14,0.5,0.76,1.767,1.991,0.0528,14,0.5,0.76,0.867,1.012,0.0193,14,46.717,0.436,0.564,0.436,18.305,0.358,39.895,0.144,92.452,0.051,155.758,0.011,262.512,0.001,446.982,5.4,0.0119,0.75,26
Angola,2024-02-26,P09,Tile_0_0,49,30.0,-13.19,-12.19,-38.39,-37.33,-26.75,-18.54,-26.75,-18.54,-13.98,-17.2,-29.71,-22.88,-29.71,-22.88,-28.19,-25.51,-17.77,-17.77,-41.74,-41.74,-25.15,-27.29,-27.29,-25.15,-19.47,-19.47,-37.49,-36.01,-36.01,-37.49,-168.38,-169.73,9.991,0.485,27.643,0.264,5.669,27.46,15.047,0.22,21.974,8.167,9.307,1.614,1265.259,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.943,9.385,0.0197,12,0.5,0.76,4.62,4.434,0.0684,18,0.5,0.76,2.06,1.884,0.1316,14,0.5,0.76,1.056,1.29,0.1051,18,0.5,0.76,0.442,0.632,0.0308,14,57.015,0.545,0.455,0.545,21.44,0.283,57.311,0.124,125.543,0.04,259.565,0.008,385.158,0.0,700.486,0.43,0.0119,0.25,27
Angola,2024-02-26,P09,Tile_0_0,49,30.0,-12.71,-10.96,-33.92,-33.95,-24.52,-16.85,-24.52,-16.85,-13.98,-17.2,-27.48,-21.19,-27.48,-21.19,-25.96,-23.82,-17.04,-17.04,-37.82,-37.82,-23.47,-25.06,-25.06,-23.47,-19.47,-19.47,-35.25,-34.32,-34.32,-35.25,-166.69,-167.5,9.991,0.485,27.643,0.264,5.669,27.46,15.047,0.22,21.974,8.167,9.307,1.614,1265.259,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.943,9.385,0.0197,12,0.5,0.76,4.62,4.434,0.0684,18,0.5,0.76,2.06,1.884,0.1316,14,0.5,0.76,1.056,1.29,0.1051,18,0.5,0.76,0.442,0.632,0.0308,14,57.015,0.545,0.455,0.545,21.44,0.283,57.311,0.124,125.543,0.04,259.565,0.008,385.158,0.0,700.486,0.43,0.0119,0.5,28
Angola,2024-02-26,P09,Tile_0_0,49,30.0,-12.44,-10.4,-32.03,-32.52,-23.57,-16.13,-23.57,-16.13,-13.98,-17.2,-26.53,-20.48,-26.53,-20.48,-25.01,-23.11,-16.67,-16.67,-36.16,-36.16,-22.75,-24.11,-24.11,-22.75,-19.47,-19.47,-34.3,-33.61,-33.61,-34.3,-165.97,-166.55,9.991,0.485,27.643,0.264,5.669,27.46,15.047,0.22,21.974,8.167,9.307,1.614,1265.259,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.943,9.385,0.0197,12,0.5,0.76,4.62,4.434,0.0684,18,0.5,0.76,2.06,1.884,0.1316,14,0.5,0.76,1.056,1.29,0.1051,18,0.5,0.76,0.442,0.632,0.0308,14,57.015,0.545,0.455,0.545,21.44,0.283,57.311,0.124,125.543,0.04,259.565,0.008,385.158,0.0,700.486,0.43,0.0119,0.75,29
Angola,2024-02-26,P09,Tile_0_0,49,30.0,-11.77,-10.21,-40.06,-36.37,-29.47,-21.02,-29.47,-21.02,-12.26,-11.9,-28.85,-22.39,-28.85,-22.39,-26.7,-24.82,-19.77,-19.77,-46.85,-46.85,-29.24,-30.91,-30.91,-29.24,-20.71,-20.71,-49.75,-48.35,-48.35,-49.75,-167.29,-168.64,9.991,0.485,27.643,0.264,5.669,27.46,15.047,0.22,21.974,8.167,9.307,1.614,1265.259,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.943,9.385,0.0197,12,0.5,0.76,4.62,4.434,0.0684,18,0.5,0.76,2.06,1.884,0.1316,14,0.5,0.76,1.056,1.29,0.1051,18,0.5,0.76,0.442,0.632,0.0308,14,57.015,0.545,0.455,0.545,21.44,0.283,57.311,0.124,125.543,0.04,259.565,0.008,385.158,0.0,700.486,1.2,0.0119,0.25,30
Angola,2024-02-26,P09,Tile_0_0,49,30.0,-11.46,-9.58,-35.59,-32.99,-27.23,-19.33,-27.23,-19.33,-12.26,-11.9,-26.62,-20.7,-26.62,-20.7,-24.47,-23.13,-19.32,-19.32,-42.92,-42.92,-27.55,-28.67,-28.67,-27.55,-20.71,-20.71,-47.52,-46.66,-46.66,-47.52,-165.6,-166.41,9.991,0.485,27.643,0.264,5.669,27.46,15.047,0.22,21.974,8.167,9.307,1.614,1265.259,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.943,9.385,0.0197,12,0.5,0.76,4.62,4.434,0.0684,18,0.5,0.76,2.06,1.884,0.1316,14,0.5,0.76,1.056,1.29,0.1051,18,0.5,0.76,0.442,0.632,0.0308,14,57.015,0.545,0.455,0.545,21.44,0.283,57.311,0.124,125.543,0.04,259.565,0.008,385.158,0.0,700.486,1.2,0.0119,0.5,31
Angola,2024-02-26,P09,Tile_0_0,49,30.0,-11.28,-9.26,-33.69,-31.56,-26.29,-18.62,-26.29,-18.62,-12.26,-11.9,-25.67,-19.99,-25.67,-19.99,-23.52,-22.42,-19.08,-19.08,-41.26,-41.26,-26.84,-27.72,-27.72,-26.84,-20.71,-20.71,-46.57,-45.95,-45.95,-46.57,-164.88,-165.46,9.991,0.485,27.643,0.264,5.669,27.46,15.047,0.22,21.974,8.167,9.307,1.614,1265.259,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.943,9.385,0.0197,12,0.5,0.76,4.62,4.434,0.0684,18,0.5,0.76,2.06,1.884,0.1316,14,0.5,0.76,1.056,1.29,0.1051,18,0.5,0.76,0.442,0.632,0.0308,14,57.015,0.545,0.455,0.545,21.44,0.283,57.311,0.124,125.543,0.04,259.565,0.008,385.158,0.0,700.486,1.2,0.0119,0.75,32
Angola,2024-02-26,P09,Tile_0_0,49,30.0,7.15,7.16,-118.36,-115.47,-69.91,-63.67,-69.91,-63.67,7.15,7.16,-85.13,-78.46,-85.13,-78.46,-66.78,-65.3,-2.36,-2.36,-126.44,-126.44,-73.27,-74.71,-74.71,-73.27,-2.36,-2.36,-121.8,-120.42,-120.42,-121.8,-207.56,-208.93,9.991,0.485,27.643,0.264,5.669,27.46,15.047,0.22,21.974,8.167,9.307,1.614,1265.259,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.943,9.385,0.0197,12,0.5,0.76,4.62,4.434,0.0684,18,0.5,0.76,2.06,1.884,0.1316,14,0.5,0.76,1.056,1.29,0.1051,18,0.5,0.76,0.442,0.632,0.0308,14,57.015,0.545,0.455,0.545,21.44,0.283,57.311,0.124,125.543,0.04,259.565,0.008,385.158,0.0,700.486,5.4,0.0119,0.25,33
Angola,2024-02-26,P09,Tile_0_0,49,30.0,7.15,7.16,-113.98,-112.16,-67.72,-62.02,-67.72,-62.02,7.15,7.16,-82.94,-76.81,-82.94,-76.81,-64.59,-63.64,-2.36,-2.36,-122.59,-122.59,-71.62,-72.52,-72.52,-71.62,-2.36,-2.36,-119.62,-118.77,-118.77,-119.62,-205.9,-206.74,9.991,0.485,27.643,0.264,5.669,27.46,15.047,0.22,21.974,8.167,9.307,1.614,1265.259,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.943,9.385,0.0197,12,0.5,0.76,4.62,4.434,0.0684,18,0.5,0.76,2.06,1.884,0.1316,14,0.5,0.76,1.056,1.29,0.1051,18,0.5,0.76,0.442,0.632,0.0308,14,57.015,0.545,0.455,0.545,21.44,0.283,57.311,0.124,125.543,0.04,259.565,0.008,385.158,0.0,700.486,5.4,0.0119,0.5,34
Angola,2024-02-26,P09,Tile_0_0,49,30.0,7.15,7.16,-112.07,-110.73,-66.76,-61.3,-66.76,-61.3,7.15,7.16,-81.99,-76.09,-81.99,-76.09,-63.64,-62.92,-2.36,-2.36,-120.92,-120.92,-70.9,-71.57,-71.57,-70.9,-2.36,-2.36,-118.66,-118.05,-118.05,-118.66,-205.18,-205.79,9.991,0.485,27.643,0.264,5.669,27.46,15.047,0.22,21.974,8.167,9.307,1.614,1265.259,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,7.943,9.385,0.0197,12,0.5,0.76,4.62,4.434,0.0684,18,0.5,0.76,2.06,1.884,0.1316,14,0.5,0.76,1.056,1.29,0.1051,18,0.5,0.76,0.442,0.632,0.0308,14,57.015,0.545,0.455,0.545,21.44,0.283,57.311,0.124,125.543,0.04,259.565,0.008,385.158,0.0,700.486,5.4,0.0119,0.75,35
Angola,2024-02-26,P09,Tile_0_0,58,30.0,-12.02,-10.4,-36.57,-34.76,-28.14,-18.14,-28.14,-18.14,-12.87,-14.72,-25.33,-19.33,-25.33,-19.33,-27.02,-25.04,-16.85,-16.85,-40.03,-40.03,-25.42,-27.25,-27.25,-25.42,-18.16,-18.16,-36.49,-34.97,-34.97,-36.49,-167.56,-168.91,12.916,1.046,40.629,0.647,10.664,33.54,19.986,0.399,29.965,9.452,10.712,2.082,921.858,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.979,11.507,0.0148,18,0.5,0.76,4.399,4.915,0.0503,18,0.5,0.76,3.062,2.884,0.0557,18,0.5,0.76,2.221,1.498,0.0459,18,0.5,0.76,1.66,1.068,0.0242,7,38.826,0.619,0.381,0.619,16.471,0.266,46.543,0.077,108.932,0.031,169.975,0.006,332.779,0.001,453.626,0.43,0.0119,0.25,36
Angola,2024-02-26,P09,Tile_0_0,58,30.0,-11.51,-9.25,-32.1,-31.38,-25.91,-16.45,-25.91,-16.45,-12.87,-14.72,-23.1,-17.64,-23.1,-17.64,-24.79,-23.36,-16.25,-16.25,-36.11,-36.11,-23.73,-25.02,-25.02,-23.73,-18.16,-18.16,-34.26,-33.28,-33.28,-34.26,-165.87,-166.68,12.916,1.046,40.629,0.647,10.664,33.54,19.986,0.399,29.965,9.452,10.712,2.082,921.858,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.979,11.507,0.0148,18,0.5,0.76,4.399,4.915,0.0503,18,0.5,0.76,3.062,2.884,0.0557,18,0.5,0.76,2.221,1.498,0.0459,18,0.5,0.76,1.66,1.068,0.0242,7,38.826,0.619,0.381,0.619,16.471,0.266,46.543,0.077,108.932,0.031,169.975,0.006,332.779,0.001,453.626,0.43,0.0119,0.5,37
Angola,2024-02-26,P09,Tile_0_0,58,30.0,-11.23,-8.73,-30.2,-29.95,-24.96,-15.74,-24.96,-15.74,-12.87,-14.72,-22.15,-16.93,-22.15,-16.93,-23.84,-22.64,-15.93,-15.93,-34.45,-34.45,-23.02,-24.07,-24.07,-23.02,-18.16,-18.16,-33.31,-32.57,-32.57,-33.31,-165.16,-165.73,12.916,1.046,40.629,0.647,10.664,33.54,19.986,0.399,29.965,9.452,10.712,2.082,921.858,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.979,11.507,0.0148,18,0.5,0.76,4.399,4.915,0.0503,18,0.5,0.76,3.062,2.884,0.0557,18,0.5,0.76,2.221,1.498,0.0459,18,0.5,0.76,1.66,1.068,0.0242,7,38.826,0.619,0.381,0.619,16.471,0.266,46.543,0.077,108.932,0.031,169.975,0.006,332.779,0.001,453.626,0.43,0.0119,0.75,38
Angola,2024-02-26,P09,Tile_0_0,58,30.0,-10.93,-9.41,-39.14,-35.99,-29.09,-21.59,-29.09,-21.59,-11.6,-11.51,-24.82,-18.84,-24.82,-18.84,-26.04,-24.47,-20.44,-20.44,-47.34,-47.34,-30.15,-31.68,-31.68,-30.15,-21.33,-21.33,-50.09,-48.68,-48.68,-50.09,-166.78,-168.14,12.916,1.046,40.629,0.647,10.664,33.54,19.986,0.399,29.965,9.452,10.712,2.082,921.858,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.979,11.507,0.0148,18,0.5,0.76,4.399,4.915,0.0503,18,0.5,0.76,3.062,2.884,0.0557,18,0.5,0.76,2.221,1.498,0.0459,18,0.5,0.76,1.66,1.068,0.0242,7,38.826,0.619,0.381,0.619,16.471,0.266,46.543,0.077,108.932,0.031,169.975,0.006,332.779,0.001,453.626,1.2,0.0119,0.25,39
Angola,2024-02-26,P09,Tile_0_0,58,30.0,-10.52,-8.68,-34.67,-32.61,-26.85,-19.9,-26.85,-19.9,-11.6,-11.51,-22.59,-17.15,-22.59,-17.15,-23.81,-22.78,-20.0,-20.0,-43.42,-43.42,-28.46,-29.45,-29.45,-28.46,-21.33,-21.33,-47.86,-46.99,-46.99,-47.86,-165.09,-165.9,12.916,1.046,40.629,0.647,10.664,33.54,19.986,0.399,29.965,9.452,10.712,2.082,921.858,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.979,11.507,0.0148,18,0.5,0.76,4.399,4.915,0.0503,18,0.5,0.76,3.062,2.884,0.0557,18,0.5,0.76,2.221,1.498,0.0459,18,0.5,0.76,1.66,1.068,0.0242,7,38.826,0.619,0.381,0.619,16.471,0.266,46.543,0.077,108.932,0.031,169.975,0.006,332.779,0.001,453.626,1.2,0.0119,0.5,40
Angola,2024-02-26,P09,Tile_0_0,58,30.0,-10.28,-8.32,-32.78,-31.19,-25.9,-19.18,-25.9,-19.18,-11.6,-11.51,-21.64,-16.44,-21.64,-16.44,-22.86,-22.07,-19.76,-19.76,-41.76,-41.76,-27.75,-28.5,-28.5,-27.75,-21.33,-21.33,-46.91,-46.27,-46.27,-46.91,-164.38,-164.96,12.916,1.046,40.629,0.647,10.664,33.54,19.986,0.399,29.965,9.452,10.712,2.082,921.858,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.979,11.507,0.0148,18,0.5,0.76,4.399,4.915,0.0503,18,0.5,0.76,3.062,2.884,0.0557,18,0.5,0.76,2.221,1.498,0.0459,18,0.5,0.76,1.66,1.068,0.0242,7,38.826,0.619,0.381,0.619,16.471,0.266,46.543,0.077,108.932,0.031,169.975,0.006,332.779,0.001,453.626,1.2,0.0119,0.75,41
Angola,2024-02-26,P09,Tile_0_0,58,30.0,7.01,7.02,-114.23,-111.41,-66.07,-59.87,-66.07,-59.87,7.01,7.02,-77.17,-70.58,-77.17,-70.58,-62.15,-60.73,-2.52,-2.52,-122.35,-122.35,-69.45,-70.86,-70.86,-69.45,-2.52,-2.52,-114.91,-113.53,-113.53,-114.91,-202.96,-204.33,12.916,1.046,40.629,0.647,10.664,33.54,19.986,0.399,29.965,9.452,10.712,2.082,921.858,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.979,11.507,0.0148,18,0.5,0.76,4.399,4.915,0.0503,18,0.5,0.76,3.062,2.884,0.0557,18,0.5,0.76,2.221,1.498,0.0459,18,0.5,0.76,1.66,1.068,0.0242,7,38.826,0.619,0.381,0.619,16.471,0.266,46.543,0.077,108.932,0.031,169.975,0.006,332.779,0.001,453.626,5.4,0.0119,0.25,42
Angola,2024-02-26,P09,Tile_0_0,58,30.0,7.01,7.02,-109.85,-108.1,-63.89,-58.22,-63.89,-58.22,7.01,7.02,-74.99,-68.92,-74.99,-68.92,-59.96,-59.07,-2.52,-2.52,-118.51,-118.51,-67.8,-68.67,-68.67,-67.8,-2.52,-2.52,-112.72,-111.87,-111.87,-112.72,-201.3,-202.14,12.916,1.046,40.629,0.647,10.664,33.54,19.986,0.399,29.965,9.452,10.712,2.082,921.858,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.979,11.507,0.0148,18,0.5,0.76,4.399,4.915,0.0503,18,0.5,0.76,3.062,2.884,0.0557,18,0.5,0.76,2.221,1.498,0.0459,18,0.5,0.76,1.66,1.068,0.0242,7,38.826,0.619,0.381,0.619,16.471,0.266,46.543,0.077,108.932,0.031,169.975,0.006,332.779,0.001,453.626,5.4,0.0119,0.5,43
Angola,2024-02-26,P09,Tile_0_0,58,30.0,7.01,7.02,-107.94,-106.66,-62.93,-57.5,-62.93,-57.5,7.01,7.02,-74.03,-68.2,-74.03,-68.2,-59.01,-58.36,-2.52,-2.52,-116.84,-116.84,-67.08,-67.72,-67.72,-67.08,-2.52,-2.52,-111.77,-111.16,-111.16,-111.77,-200.58,-201.19,12.916,1.046,40.629,0.647,10.664,33.54,19.986,0.399,29.965,9.452,10.712,2.082,921.858,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.979,11.507,0.0148,18,0.5,0.76,4.399,4.915,0.0503,18,0.5,0.76,3.062,2.884,0.0557,18,0.5,0.76,2.221,1.498,0.0459,18,0.5,0.76,1.66,1.068,0.0242,7,38.826,0.619,0.381,0.619,16.471,0.266,46.543,0.077,108.932,0.031,169.975,0.006,332.779,0.001,453.626,5.4,0.0119,0.75,44
Angola,2024-02-26,P09,Tile_0_0,59,30.0,-9.73,-9.44,-38.78,-36.32,-29.39,-20.26,-29.39,-20.26,-10.11,-11.19,-25.46,-20.58,-25.46,-20.58,-31.09,-29.37,-16.48,-16.48,-43.91,-43.91,-28.27,-30.04,-30.04,-28.27,-17.01,-17.01,-44.71,-43.11,-43.11,-44.71,-171.76,-173.11,12.878,2.151,84.693,1.055,16.173,44.96,27.076,1.097,68.519,11.488,12.6,0.0,570.715,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,12.802,14.773,0.0121,14,0.5,0.76,6.368,6.061,0.0424,18,0.5,0.76,3.389,3.077,0.0773,18,0.5,0.76,2.293,1.861,0.0705,18,0.5,0.76,0.954,1.034,0.039,18,39.369,0.49,0.51,0.49,15.335,0.355,35.216,0.108,90.195,0.036,175.804,0.01,279.617,0.001,475.595,0.43,0.0119,0.25,45
Angola,2024-02-26,P09,Tile_0_0,59,30.0,-9.48,-8.8,-34.31,-32.94,-27.16,-18.57,-27.16,-18.57,-10.11,-11.19,-23.23,-18.89,-23.23,-18.89,-28.85,-27.68,-16.2,-16.2,-39.99,-39.99,-26.58,-27.81,-27.81,-26.58,-17.01,-17.01,-42.47,-41.43,-41.43,-42.47,-170.07,-170.88,12.878,2.151,84.693,1.055,16.173,44.96,27.076,1.097,68.519,11.488,12.6,0.0,570.715,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,12.802,14.773,0.0121,14,0.5,0.76,6.368,6.061,0.0424,18,0.5,0.76,3.389,3.077,0.0773,18,0.5,0.76,2.293,1.861,0.0705,18,0.5,0.76,0.954,1.034,0.039,18,39.369,0.49,0.51,0.49,15.335,0.355,35.216,0.108,90.195,0.036,175.804,0.01,279.617,0.001,475.595,0.43,0.0119,0.5,46
